symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
QQQ,2017-09-06 00:00:00+00:00,145.13,145.46,144.08,145.06,30722723,140.4341510456,140.753473514,139.4181250096,140.3664159765,30722723,0.0,1.0
QQQ,2017-09-07 00:00:00+00:00,145.47,145.84,144.94,145.4,22721131,140.7631499524,141.1211781746,140.2502987153,140.6954148834,22721131,0.0,1.0
QQQ,2017-09-08 00:00:00+00:00,144.21,145.35,144.06,145.28,27890115,139.5439187093,140.6470326912,139.3987721327,140.5792976221,27890115,0.0,1.0
QQQ,2017-09-11 00:00:00+00:00,145.87,146.12,145.3,145.3,27126332,141.15020749,141.3921184509,140.598650499,140.598650499,27126332,0.0,1.0
QQQ,2017-09-12 00:00:00+00:00,146.22,146.41,145.53,146.25,30256661,141.4888828353,141.6727351656,140.8212085831,141.5179121506,30256661,0.0,1.0
QQQ,2017-09-13 00:00:00+00:00,146.42,146.44,145.73,145.95,28450864,141.682411604,141.7017644809,141.0147373518,141.2276189975,28450864,0.0,1.0
QQQ,2017-09-14 00:00:00+00:00,145.56,146.2869,145.47,145.85,35296413,140.8502378984,141.5536182084,140.7631499524,141.1308546131,35296413,0.0,1.0
QQQ,2017-09-15 00:00:00+00:00,146.06,146.59,145.29,145.56,46422402,141.3340598203,141.8469110575,140.5889740606,140.8502378984,46422402,0.0,1.0
QQQ,2017-09-18 00:00:00+00:00,145.55,146.37,145.11,145.88,24858157,141.1496075508,141.9448166074,140.7229100082,141.4696307077,24858157,0.31938,1.0
QQQ,2017-09-19 00:00:00+00:00,145.8,146.01,145.31,145.81,20871237,141.3920493363,141.5957004362,140.9168634366,141.4017470077,20871237,0.0,1.0
QQQ,2017-09-20 00:00:00+00:00,145.35,145.91,144.23,145.75,34236155,140.9556541223,141.498723722,139.869514923,141.3435609792,34236155,0.0,1.0
QQQ,2017-09-21 00:00:00+00:00,144.46,145.26,143.95,145.25,28841835,140.0925613657,140.8683750795,139.5979801232,140.8586774081,28841835,0.0,1.0
QQQ,2017-09-22 00:00:00+00:00,144.32,144.53,143.855,144.0,21702401,139.9567939658,140.1604450657,139.5058522447,139.6464684803,21702401,0.0,1.0
QQQ,2017-09-25 00:00:00+00:00,142.8,143.8299,142.1,143.75,54947712,138.4827479097,139.4815110894,137.8039109101,139.4040266948,54947712,0.0,1.0
QQQ,2017-09-26 00:00:00+00:00,143.17,143.8,142.67,143.51,29612794,138.8415617523,139.4525150519,138.3566781812,139.1712825806,29612794,0.0,1.0
QQQ,2017-09-27 00:00:00+00:00,144.46,145.0,143.57,143.93,33249403,140.0925613657,140.6162356225,139.2294686092,139.5785847804,33249403,0.0,1.0
QQQ,2017-09-28 00:00:00+00:00,144.41,144.5566,143.78,144.14,24149422,140.0440730086,140.1862408717,139.433119709,139.7822358802,24149422,0.0,1.0
QQQ,2017-09-29 00:00:00+00:00,145.45,145.555,144.32,144.7,43102366,141.0526308365,141.1544563865,139.9567939658,140.3253054799,43102366,0.0,1.0
QQQ,2017-10-02 00:00:00+00:00,145.58,146.17,144.93,145.67,27246253,141.178700565,141.7508631789,140.5483519226,141.2659796078,27246253,0.0,1.0
QQQ,2017-10-03 00:00:00+00:00,145.89,146.06,145.45,145.74,19715152,141.4793283791,141.6441887933,141.0526308365,141.3338633078,19715152,0.0,1.0
QQQ,2017-10-04 00:00:00+00:00,146.03,146.34,145.47,145.6,26381099,141.615095779,141.9157235931,141.0720261794,141.1980959079,26381099,0.0,1.0
QQQ,2017-10-05 00:00:00+00:00,147.46,147.54,146.4063,146.54,31562353,143.0018627924,143.0794441638,141.9800191547,142.1096770216,31562353,0.0,1.0
QQQ,2017-10-06 00:00:00+00:00,147.66,147.66,146.96,146.97,23546199,143.1958162209,143.1958162209,142.5169792213,142.5266768927,23546199,0.0,1.0
QQQ,2017-10-09 00:00:00+00:00,147.49,148.0093,147.3,147.86,13704835,143.0309558067,143.5345558836,142.8467000497,143.3897696493,13704835,0.0,1.0
QQQ,2017-10-10 00:00:00+00:00,147.6,148.14,146.95,147.98,19223092,143.1376301923,143.6613044491,142.5072815499,143.5061417064,19223092,0.0,1.0
QQQ,2017-10-11 00:00:00+00:00,148.04,148.07,147.34,147.53,12439051,143.5643277349,143.5934207492,142.8854907354,143.0697464924,12439051,0.0,1.0
QQQ,2017-10-12 00:00:00+00:00,147.77,148.355,147.615,147.84,14513477,143.3024906065,143.8698043847,143.1521766995,143.3703743065,14513477,0.0,1.0
QQQ,2017-10-13 00:00:00+00:00,148.34,148.51,147.7772,148.4,18409888,143.8552578776,144.0201182918,143.3094729299,143.9134439061,18409888,0.0,1.0
QQQ,2017-10-16 00:00:00+00:00,148.85,148.89,148.3928,148.7,21809410,144.3498391201,144.3886298058,143.9064615827,144.2043740488,21809410,0.0,1.0
QQQ,2017-10-17 00:00:00+00:00,149.04,149.06,148.57,148.79,13138157,144.5340948771,144.55349022,144.0783043203,144.2916530916,13138157,0.0,1.0
QQQ,2017-10-18 00:00:00+00:00,148.86,149.21,148.64,149.21,17218243,144.3595367915,144.6989552913,144.1461880202,144.6989552913,17218243,0.0,1.0
QQQ,2017-10-19 00:00:00+00:00,148.31,148.33,147.27,148.02,27680285,143.8261648633,143.8455602062,142.8176070354,143.5449323921,27680285,0.0,1.0
QQQ,2017-10-20 00:00:00+00:00,148.71,149.04,148.53,148.91,30173268,144.2140717202,144.5340948771,144.0395136346,144.4080251486,30173268,0.0,1.0
QQQ,2017-10-23 00:00:00+00:00,147.74,149.03,147.53,149.01,29297126,143.2733975922,144.5243972057,143.0697464924,144.5050018629,29297126,0.0,1.0
QQQ,2017-10-24 00:00:00+00:00,147.99,148.3,147.44,148.0,20289467,143.5158393778,143.8164671919,142.9824674496,143.5255370492,20289467,0.0,1.0
QQQ,2017-10-25 00:00:00+00:00,147.43,148.18,146.33,147.7,36104741,142.9727697782,143.7000951348,141.9060259217,143.2346069066,36104741,0.0,1.0
QQQ,2017-10-26 00:00:00+00:00,146.96,147.705,146.92,147.36,28230199,142.5169792213,143.2394557423,142.4781885356,142.9048860782,28230199,0.0,1.0
QQQ,2017-10-27 00:00:00+00:00,151.24,151.52,149.2,149.33,60165127,146.66758259,146.9391173898,144.6892576199,144.8153273484,60165127,0.0,1.0
QQQ,2017-10-30 00:00:00+00:00,151.58,152.19,150.9899,151.08,31733386,146.9973034184,147.5888613751,146.4250438278,146.5124198473,31733386,0.0,1.0
QQQ,2017-10-31 00:00:00+00:00,152.15,152.37,151.63,152.04,25680894,147.5500706895,147.7634194607,147.0457917755,147.4433963038,25680894,0.0,1.0
QQQ,2017-11-01 00:00:00+00:00,152.1,152.83,151.5,152.75,29481569,147.5015823323,148.2095123462,146.919722047,148.1319309748,29481569,0.0,1.0
QQQ,2017-11-02 00:00:00+00:00,151.81,151.99,150.77,151.92,31017426,147.2203498611,147.3949079467,146.2117920332,147.3270242467,31017426,0.0,1.0
QQQ,2017-11-03 00:00:00+00:00,153.27,153.29,151.84,152.39,26199249,148.6362098887,148.6556052316,147.2494428754,147.7828148036,26199249,0.0,1.0
QQQ,2017-11-06 00:00:00+00:00,153.79,153.85,153.1,153.13,28684758,149.1404888027,149.1986748312,148.4713494746,148.5004424888,28684758,0.0,1.0
QQQ,2017-11-07 00:00:00+00:00,153.88,154.0823,153.34,153.67,21333062,149.2277678455,149.4239517384,148.7040935887,149.0241167456,21333062,0.0,1.0
QQQ,2017-11-08 00:00:00+00:00,154.5,154.54,153.62,153.81,16732173,149.8290234737,149.8678141594,148.9756283885,149.1598841455,16732173,0.0,1.0
QQQ,2017-11-09 00:00:00+00:00,153.69,153.77,152.11,153.26,40459520,149.0435120885,149.1210934599,147.5112800038,148.6265122173,40459520,0.0,1.0
QQQ,2017-11-10 00:00:00+00:00,153.68,153.8,153.06,153.36,20150762,149.0338144171,149.1501864741,148.4325587889,148.7234889315,20150762,0.0,1.0
QQQ,2017-11-13 00:00:00+00:00,153.87,154.0693,153.1,153.12,12468169,149.2180701741,149.4113447655,148.4713494746,148.4907448174,12468169,0.0,1.0
QQQ,2017-11-14 00:00:00+00:00,153.31,153.5,152.57,153.31,25050308,148.6750005744,148.8592563315,147.9573728892,148.6750005744,25050308,0.0,1.0
QQQ,2017-11-15 00:00:00+00:00,152.59,153.0,151.78,152.61,24762217,147.976768232,148.3743727603,147.1912568468,147.9961635749,24762217,0.0,1.0
QQQ,2017-11-16 00:00:00+00:00,154.54,154.89,153.33,153.38,34729258,149.8678141594,150.2072326591,148.6943959173,148.7428842744,34729258,0.0,1.0
QQQ,2017-11-17 00:00:00+00:00,153.95,154.69,153.8,154.58,28725800,149.2956515455,150.0132792307,149.1501864741,149.9066048451,28725800,0.0,1.0
QQQ,2017-11-20 00:00:00+00:00,153.83,154.2,153.61,154.08,21126898,149.1792794884,149.538093331,148.9659307171,149.4217212739,21126898,0.0,1.0
QQQ,2017-11-21 00:00:00+00:00,155.5,155.57,154.49,154.56,20147763,150.7987906159,150.8666743159,149.8193258023,149.8872095022,20147763,0.0,1.0
QQQ,2017-11-22 00:00:00+00:00,155.69,155.84,155.341,155.63,17254888,150.9830463729,151.1285114443,150.6445976403,150.9248603444,17254888,0.0,1.0
QQQ,2017-11-24 00:00:00+00:00,156.26,156.31,155.76,155.86,8280586,151.535813644,151.5843020011,151.0509300729,151.1479067871,8280586,0.0,1.0
QQQ,2017-11-27 00:00:00+00:00,156.19,156.56,155.83,156.2,22653389,151.467929944,151.8267437867,151.1188137728,151.4776276155,22653389,0.0,1.0
QQQ,2017-11-28 00:00:00+00:00,156.59,156.69,155.7,156.52,24446088,151.8558368009,151.9528135152,150.9927440443,151.787953101,24446088,0.0,1.0
QQQ,2017-11-29 00:00:00+00:00,153.86,156.45,153.12,156.41,71986338,149.2083725027,151.720069401,148.4907448174,151.6812787153,71986338,0.0,1.0
QQQ,2017-11-30 00:00:00+00:00,155.15,155.45,154.15,154.51,56595465,150.4593721161,150.7503022588,149.4896049739,149.8387211451,56595465,0.0,1.0
QQQ,2017-12-01 00:00:00+00:00,154.49,155.24,152.26,154.2,59015828,149.8193258023,150.5466511589,147.6567450751,149.538093331,59015828,0.0,1.0
QQQ,2017-12-04 00:00:00+00:00,152.71,155.625,152.56,155.47,51243858,148.0931402891,150.9200115087,147.9476752178,150.7696976016,51243858,0.0,1.0
QQQ,2017-12-05 00:00:00+00:00,152.81,154.55,152.1,152.64,40555384,148.1901170033,149.8775118308,147.5015823323,148.0252565891,40555384,0.0,1.0
QQQ,2017-12-06 00:00:00+00:00,153.5,153.735,152.06,152.26,28566078,148.8592563315,149.0871516099,147.4627916467,147.6567450751,28566078,0.0,1.0
QQQ,2017-12-07 00:00:00+00:00,154.02,154.46,153.33,153.49,32666207,149.3635352454,149.790232788,148.6943959173,148.84955866,32666207,0.0,1.0
QQQ,2017-12-08 00:00:00+00:00,154.7,155.53,154.46,155.15,28081666,150.0229769021,150.8278836302,149.790232788,150.4593721161,28081666,0.0,1.0
QQQ,2017-12-11 00:00:00+00:00,155.9,155.95,154.76,154.77,20821528,151.1866974728,151.2351858299,150.0811629307,150.0908606021,20821528,0.0,1.0
QQQ,2017-12-12 00:00:00+00:00,155.69,156.15,155.36,155.83,20310252,150.9830463729,151.4291392583,150.663023216,151.1188137728,20310252,0.0,1.0
QQQ,2017-12-13 00:00:00+00:00,155.99,156.49,155.76,156.32,24418479,151.2739765156,151.7588600867,151.0509300729,151.5939996725,24418479,0.0,1.0
QQQ,2017-12-14 00:00:00+00:00,155.88,156.66,155.71,156.26,24594682,151.1673021299,151.9237205009,151.0024417158,151.535813644,24594682,0.0,1.0
QQQ,2017-12-15 00:00:00+00:00,157.65,157.82,156.23,156.49,49816151,152.8837899717,153.0486503859,151.5067206297,151.7588600867,49816151,0.0,1.0
QQQ,2017-12-18 00:00:00+00:00,158.64,158.77,158.07,158.36,26844519,154.1629128323,154.289244014,153.6089991893,153.8908149024,26844519,0.329,1.0
QQQ,2017-12-19 00:00:00+00:00,157.7,158.5,157.26,158.34,31414968,153.2494412106,154.0268638673,152.8218587494,153.871379336,31414968,0.0,1.0
QQQ,2017-12-20 00:00:00+00:00,157.53,158.28,156.91,158.25,38972602,153.084238896,153.8130726367,152.4817363371,153.7839192871,38972602,0.0,1.0
QQQ,2017-12-21 00:00:00+00:00,157.55,158.25,157.37,157.75,18638679,153.1036744625,153.7839192871,152.9287543647,153.2980301267,18638679,0.0,1.0
QQQ,2017-12-22 00:00:00+00:00,157.37,157.43,156.95,157.31,23330440,152.9287543647,152.987061064,152.5206074699,152.8704476654,23330440,0.0,1.0
QQQ,2017-12-26 00:00:00+00:00,156.52,156.72,155.95,156.49,21918720,152.1027427919,152.2970984561,151.548829149,152.0735894423,21918720,0.0,1.0
QQQ,2017-12-27 00:00:00+00:00,156.54,156.96,156.39,156.53,22388186,152.1221783583,152.5303252531,151.9764116102,152.1124605751,22388186,0.0,1.0
QQQ,2017-12-28 00:00:00+00:00,156.73,157.07,156.54,157.04,25393825,152.3068162393,152.6372208684,152.1221783583,152.6080675188,25393825,0.0,1.0
QQQ,2017-12-29 00:00:00+00:00,155.76,156.9,155.7,156.87,33185962,151.364191268,152.4720185539,151.3058845687,152.4428652042,33185962,0.0,1.0
QQQ,2018-01-02 00:00:00+00:00,158.49,158.53,156.17,156.56,32573272,154.0171460841,154.056017217,151.7626203796,152.1416139247,32573272,0.0,1.0
QQQ,2018-01-03 00:00:00+00:00,160.03,160.17,158.61,158.64,29383557,155.5136846984,155.6497336633,154.1337594827,154.1629128323,29383557,0.0,1.0
QQQ,2018-01-04 00:00:00+00:00,160.31,160.79,160.08,160.58,24776125,155.7857826282,156.2522362223,155.5622736144,156.0481627749,24776125,0.0,1.0
QQQ,2018-01-05 00:00:00+00:00,161.92,162.03,160.77,161.07,26992340,157.3503457249,157.4572413402,156.2328006559,156.5243341521,26992340,0.0,1.0
QQQ,2018-01-08 00:00:00+00:00,162.55,162.63,161.86,161.92,23159061,157.9625660671,158.0403083328,157.2920390257,157.3503457249,23159061,0.0,1.0
QQQ,2018-01-09 00:00:00+00:00,162.56,163.04,162.07,162.87,24782448,157.9722838503,158.4387374444,157.4961124731,158.2735351298,24782448,0.0,1.0
QQQ,2018-01-10 00:00:00+00:00,162.18,162.21,161.12,161.84,34004028,157.6030080884,157.632161438,156.5729230682,157.2726034593,34004028,0.0,1.0
QQQ,2018-01-11 00:00:00+00:00,163.29,163.3,162.21,162.48,20473518,158.6816820246,158.6913998078,157.632161438,157.8945415846,20473518,0.0,1.0
QQQ,2018-01-12 00:00:00+00:00,164.49,164.66,162.94,163.15,37762708,159.8478160097,160.0130183243,158.3415596123,158.5456330597,37762708,0.0,1.0
QQQ,2018-01-16 00:00:00+00:00,164.02,166.42,163.53,165.58,41231849,159.3910801989,161.7233481691,158.9149088216,160.9070543795,41231849,0.0,1.0
QQQ,2018-01-17 00:00:00+00:00,165.79,166.04,164.0,164.8,33849879,161.1111278269,161.3540724072,159.3716446325,160.1490672892,33849879,0.0,1.0
QQQ,2018-01-18 00:00:00+00:00,165.82,166.2,165.14,165.53,26432166,161.1402811766,161.5095569385,160.4794719183,160.8584654635,26432166,0.0,1.0
QQQ,2018-01-19 00:00:00+00:00,166.34,166.61,165.54,166.31,38937588,161.6456059034,161.9079860501,160.8681832467,161.6164525538,38937588,0.0,1.0
QQQ,2018-01-22 00:00:00+00:00,168.12,168.12,166.09,166.28,26081388,163.3753713147,163.3753713147,161.4026613232,161.5872992042,26081388,0.0,1.0
QQQ,2018-01-23 00:00:00+00:00,169.51,169.66,168.56,168.64,37989650,164.7261431808,164.8719099289,163.8029537759,163.8806960416,37989650,0.0,1.0
QQQ,2018-01-24 00:00:00+00:00,168.41,170.24,167.44,169.87,54287377,163.6571870278,165.4355413551,162.7145620565,165.0759833763,54287377,0.0,1.0
QQQ,2018-01-25 00:00:00+00:00,168.35,169.63,167.81,169.57,28924956,163.5988803285,164.8427565793,163.0741200352,164.78444988,28924956,0.0,1.0
QQQ,2018-01-26 00:00:00+00:00,170.93,170.95,168.96,169.29,32038184,166.1060683965,166.1255039629,164.1916651043,164.5123519502,32038184,0.0,1.0
QQQ,2018-01-29 00:00:00+00:00,170.1,170.91,169.74,170.57,37277849,165.2994923901,166.0866328301,164.9496521946,165.756228201,37277849,0.0,1.0
QQQ,2018-01-30 00:00:00+00:00,168.7,169.42,167.82,168.55,44987688,163.9390027408,164.6386831319,163.0838378184,163.7932359927,44987688,0.0,1.0
QQQ,2018-01-31 00:00:00+00:00,169.4,169.99,168.34,169.65,42449199,164.6192475655,165.1925967748,163.5891625453,164.8621921457,42449199,0.0,1.0
QQQ,2018-02-01 00:00:00+00:00,167.96,169.73,167.42,168.1,38037875,163.2198867833,164.9399344114,162.69512649,163.3559357483,38037875,0.0,1.0
QQQ,2018-02-02 00:00:00+00:00,164.61,167.7,164.47,167.34,68478082,159.9644294082,162.9672244199,159.8283804433,162.6173842244,68478082,0.0,1.0
QQQ,2018-02-05 00:00:00+00:00,158.12,165.75,158.0,163.07,105372224,153.6575881054,161.0722566941,153.5409747069,158.467890794,105372224,0.0,1.0
QQQ,2018-02-06 00:00:00+00:00,162.31,162.51,155.1,155.81,118537891,157.7293392701,157.9236949343,150.7228175762,151.412780184,118537891,0.0,1.0
QQQ,2018-02-07 00:00:00+00:00,160.21,163.55,160.2,161.79,91028328,155.6886047961,158.934344388,155.6788870129,157.2240145432,91028328,0.0,1.0
QQQ,2018-02-08 00:00:00+00:00,153.45,160.8,153.45,160.62,94184831,149.1193833467,156.2619540055,149.1193833467,156.0870339077,94184831,0.0,1.0
QQQ,2018-02-09 00:00:00+00:00,156.1,157.24,150.125,155.66,113836554,151.6945958971,152.802423183,145.8882204296,151.2670134359,113836554,0.0,1.0
QQQ,2018-02-12 00:00:00+00:00,158.87,159.95,156.46,157.7,63050637,154.3864218461,155.4359424327,152.0444360927,153.2494412106,63050637,0.0,1.0
QQQ,2018-02-13 00:00:00+00:00,159.69,160.01,157.72,157.96,31785595,155.1832800693,155.494249132,153.268876777,153.502103574,31785595,0.0,1.0
QQQ,2018-02-14 00:00:00+00:00,162.68,162.93,158.0,158.75,52107431,158.0888972488,158.3318418291,153.5409747069,154.2698084476,52107431,0.0,1.0
QQQ,2018-02-15 00:00:00+00:00,165.7,165.7,162.44,164.14,51633887,161.023667778,161.023667778,157.8556704518,159.5076935974,51633887,0.0,1.0
QQQ,2018-02-16 00:00:00+00:00,164.96,166.76,164.68,165.16,62256291,160.3045518206,162.0537527982,160.0324538907,160.4989074847,62256291,0.0,1.0
QQQ,2018-02-20 00:00:00+00:00,165.29,166.68,164.31,164.38,36785626,160.6252386665,161.9760105326,159.672895912,159.7409203944,36785626,0.0,1.0
QQQ,2018-02-21 00:00:00+00:00,164.82,167.72,164.72,166.1,41161779,160.1685028556,162.9866599863,160.0713250235,161.4123791064,41161779,0.0,1.0
QQQ,2018-02-22 00:00:00+00:00,164.8,166.42,164.38,165.54,37074413,160.1490672892,161.7233481691,159.7409203944,160.8681832467,37074413,0.0,1.0
QQQ,2018-02-23 00:00:00+00:00,168.17,168.17,165.45,166.13,50096916,163.4239602307,163.4239602307,160.7807231978,161.441532456,50096916,0.0,1.0
QQQ,2018-02-26 00:00:00+00:00,170.4,170.4,168.82,168.96,39266658,165.5910258864,165.5910258864,164.0556161393,164.1916651043,39266658,0.0,1.0
QQQ,2018-02-27 00:00:00+00:00,168.29,170.73,168.21,170.45,42209873,163.5405736292,165.9117127323,163.4628313636,165.6396148025,42209873,0.0,1.0
QQQ,2018-02-28 00:00:00+00:00,167.21,169.8,167.1,169.25,42936334,162.4910530426,165.0079588939,162.3841574273,164.4734808173,42936334,0.0,1.0
QQQ,2018-03-01 00:00:00+00:00,164.48,168.07,163.0,167.3,76809904,159.8380982265,163.3267823986,158.3998663115,162.5785130915,76809904,0.0,1.0
QQQ,2018-03-02 00:00:00+00:00,165.99,166.28,161.96,162.5,57445063,161.3054834911,161.5872992042,157.3892168578,157.9139771511,57445063,0.0,1.0
QQQ,2018-03-05 00:00:00+00:00,167.83,168.26,164.59,165.21,38540207,163.0935556016,163.5114202796,159.9449938418,160.5474964008,38540207,0.0,1.0
QQQ,2018-03-06 00:00:00+00:00,168.54,169.11,167.48,168.65,29480927,163.7835182095,164.3374318524,162.7534331893,163.8904138248,29480927,0.0,1.0
QQQ,2018-03-07 00:00:00+00:00,168.93,169.07,166.96,167.25,34609407,164.1625117546,164.2985607196,162.2481084624,162.5299241755,34609407,0.0,1.0
QQQ,2018-03-08 00:00:00+00:00,169.86,169.98,168.95,169.63,25828371,165.0662655931,165.1828789916,164.1819473211,164.8427565793,25828371,0.0,1.0
QQQ,2018-03-09 00:00:00+00:00,173.16,173.16,170.82,171.07,38310546,168.2731340522,168.2731340522,165.9991727812,166.2421173614,38310546,0.0,1.0
QQQ,2018-03-12 00:00:00+00:00,174.08,174.48,173.28,173.67,37634971,169.1671701074,169.5558814358,168.3897474507,168.7687409959,37634971,0.0,1.0
QQQ,2018-03-13 00:00:00+00:00,171.71,175.21,171.27,174.48,55638925,166.8640554868,170.2652796101,166.4364730256,169.5558814358,55638925,0.0,1.0
QQQ,2018-03-14 00:00:00+00:00,171.68,172.74,170.93,172.61,40536383,166.8349021372,167.8649871574,166.1060683965,167.7386559757,40536383,0.0,1.0
QQQ,2018-03-15 00:00:00+00:00,171.53,172.53,170.9,171.8,28810366,166.6891353891,167.66091371,166.0769150469,166.9515155357,28810366,0.0,1.0
QQQ,2018-03-16 00:00:00+00:00,171.02,172.2,170.94,171.82,31176742,166.1935284454,167.3402268641,166.1157861797,166.9709511021,31176742,0.0,1.0
QQQ,2018-03-19 00:00:00+00:00,167.1,169.22,165.64,169.1,71395061,162.652902722,164.7164823376,161.2317582697,164.5996759443,71395061,0.27655,1.0
QQQ,2018-03-20 00:00:00+00:00,167.65,168.04,166.61,167.17,34075664,163.1882653581,163.5678861365,162.1759432825,162.7210397848,34075664,0.0,1.0
QQQ,2018-03-21 00:00:00+00:00,166.92,168.76,166.19,167.21,43863543,162.477693132,164.2687244965,161.7671209059,162.7599752492,43863543,0.0,1.0
QQQ,2018-03-22 00:00:00+00:00,162.8,165.77,162.59,164.61,66607288,158.4673402941,161.3582985292,158.2629291057,160.2291700603,66607288,0.0,1.0
QQQ,2018-03-23 00:00:00+00:00,158.51,163.06,158.43,162.61,80110392,154.2915117323,158.720420813,154.2136408034,158.282396838,80110392,0.0,1.0
QQQ,2018-03-26 00:00:00+00:00,164.4,164.6,159.16,161.72,57481503,160.0247588719,160.2194361941,154.9242130295,157.416082754,57481503,0.0,1.0
QQQ,2018-03-27 00:00:00+00:00,159.08,165.62,157.68,165.62,78889105,154.8463421006,161.2122905375,153.483600845,161.2122905375,78889105,0.0,1.0
QQQ,2018-03-28 00:00:00+00:00,157.25,159.78,156.04,158.17,89369655,153.0650446022,155.5277127284,151.8872468028,153.9605602845,89369655,0.0,1.0
QQQ,2018-03-29 00:00:00+00:00,160.13,161.71,156.63,158.1,68692566,155.8683980423,157.4063488879,152.4615449033,153.8924232217,68692566,0.0,1.0
QQQ,2018-04-02 00:00:00+00:00,155.51,159.74,153.88,158.99,85549443,151.3713518989,155.488777264,149.7847317227,154.7587373056,85549443,0.0,1.0
